ugc_id,created_user_id,ugc_name,description_text,tag_text
5546,36094,"How do you plan seperate receptions for each family????","Ok here's the problem... My family is VERY religious so no drinking, dancing, instrumental music etc. His family is complete opposite and doesn't care what goes on. I need to find out how to either do 2 seperate receptions or have 1 and pretty much have my family and people from their church leave (without being rude) before any dancing or drinking starts. It sounds horrible to me but his family doesn't seem to mind and I don't want my family ticked that they have to leave. I've tried compromising with my dad and just having 2 dances, one with me and my fiance and then a father/daughter dance and then if anyone wants to meet at a local club for dancing later, then do that but he won't even do that or even dance with his only daughter on my wedding day. Any advice on what to do would help!!!!",Planning
5548,48763,Protocol,"I want to get married in Greece with just my parents, his parents and our siblings present.  I would have a reception when we return to the US.  Would it still be OK to have a bridal shower?  Would people be offended if I just invited them to the reception and not the wedding?  How would I write the invitation?  ","Etiquette and Advice"
5548,48763,Protocol,"I want to get married in Greece with just my parents, his parents and our siblings present.  I would have a reception when we return to the US.  Would it still be OK to have a bridal shower?  Would people be offended if I just invited them to the reception and not the wedding?  How would I write the invitation?  ",Honeymoon
5548,48763,Protocol,"I want to get married in Greece with just my parents, his parents and our siblings present.  I would have a reception when we return to the US.  Would it still be OK to have a bridal shower?  Would people be offended if I just invited them to the reception and not the wedding?  How would I write the invitation?  ",Planning
5552,21205,"I found the perfect dress....","but I really dont want to pay the price on it.  I have looked EVERYWHERE on the internet for it and I cant find one thats my size or anyone that will accept check or credit card.  Its not that expensinve ($399) but my fiancee and I are on a screaming tight budget and were paying for everthing ourselves because our families are really equipped to help us.  Its the one from David's Bridal, # T9395 in a size 6 or 8.  so If you know someone who has this dress or is selling this dress that would be willing to sell it for $200-$300 or less please pass them along to me...THANKS!!!!

Nicole","Beauty and Attire"
5552,21205,"I found the perfect dress....","but I really dont want to pay the price on it.  I have looked EVERYWHERE on the internet for it and I cant find one thats my size or anyone that will accept check or credit card.  Its not that expensinve ($399) but my fiancee and I are on a screaming tight budget and were paying for everthing ourselves because our families are really equipped to help us.  Its the one from David's Bridal, # T9395 in a size 6 or 8.  so If you know someone who has this dress or is selling this dress that would be willing to sell it for $200-$300 or less please pass them along to me...THANKS!!!!

Nicole","Fun Stuff"
5553,21205,"Do you know someone selling....","David's Bridal wedding dress style #T9395?  This is the absolute PERFECT dress for me, but I cant seem to find it anywhere on the internet.  Ive found 2 (one is in AZ and its not my size and the other one is closer to me, but they will only accept cash).  Since me and my fiancee are on a very, very tight budget we're trying to find someone that is selling this dress that wouldnt mind shipping it to me if i pay them by personal check or by PayPal.  So if you know someone who has this dress and wouldnt mind selling it, let me know...THANKS!!!!

Nicole","Style and Decor"
5572,44446,"Recommend your honeymoon!","We are now researching our honeymoon options.  Hopefully you all can give me some good recs.  We want an adult only resort that offers privacy and luxury with great food.  Our goal is to really just chill out really.  

Please tell me about your honeymoon in terms of:

Location
Name of resort/hotel
Why did you choose this destination?
Three words to describe where you stayed?
Type of food served?
Best/worst thing about your honeymoon

Thanks a bunch!
",Honeymoon
5572,44446,"Recommend your honeymoon!","We are now researching our honeymoon options.  Hopefully you all can give me some good recs.  We want an adult only resort that offers privacy and luxury with great food.  Our goal is to really just chill out really.  

Please tell me about your honeymoon in terms of:

Location
Name of resort/hotel
Why did you choose this destination?
Three words to describe where you stayed?
Type of food served?
Best/worst thing about your honeymoon

Thanks a bunch!
",Planning
5574,48972,"We are contemplating a private ceremony and leaving fthe next day for our honeymoon.","We want to day to feel very special, yet private. We will be married by our pastor in our church. Our children will not attend due to distances from us so we are contemplating a reception for friends a month or so later and a summer family vacation to celebrate ""post wedding"". I'm having a hard time connecting the dots to make it feel like a ""celebration"". Any ideas?",Planning
5575,44473,"My fiance and I are hippies and I am having trouble deciding on wedding details.","We love the outdoors. We want things to be very casual and simple. I am having trouble finding clothes, where to have the ceremony and reception, deciding if I want the ceremony and the reception outside or just the ceremony. If anyone has any ideas to help me out that would be great.",Honeymoon
5575,44473,"My fiance and I are hippies and I am having trouble deciding on wedding details.","We love the outdoors. We want things to be very casual and simple. I am having trouble finding clothes, where to have the ceremony and reception, deciding if I want the ceremony and the reception outside or just the ceremony. If anyone has any ideas to help me out that would be great.",Planning
5588,49044,"This will be my second wedding, i am a widow.  Can i still wear a white gown or is that frowned upon?","This will be the second wedding for both of us.  He is divorced, I am a widow.  We were highschool sweethearts and found each other shortly before my husband passed.  We both want to have the full wedding neither of us had the first time.  Do i need to wear a colored gown or can i still wear a white gown if i want to?","Beauty and Attire"
